gene_name	motif_counts	gene_length	motif_counts_normalized_by_gene_length	avg_p_value	avg_motif_position	present_in_list	avg_q_value
cpbgf_4001840-RA	1	2493	0.40112314480545525	9.03e-06	13.939029281989571	F	0.193
cpbgf_4002040-RA	1	330	3.0303030303030303	4.19e-05	55.6060606060606	F	0.196
cpbgf_4002070-RA	1	1314	0.76103500761035	7.99e-05	94.48249619482496	F	0.257
cpbgf_4002150-RA	1	2184	0.45787545787545786	4.19e-05	24.427655677655675	F	0.196
cpbgf_4002200-RA	1	3711	0.26946914578280784	5.32e-05	73.92886014551334	F	0.205
cpbgf_4002240-RA	1	3966	0.2521432173474534	4.19e-05	38.666162380231974	F	0.196
cpbgf_4002270-RA	1	1143	0.8748906386701663	3.45e-05	48.512685914260715	F	0.193
cpbgf_4002350-RA	1	1068	0.9363295880149812	3.07e-05	30.383895131086142	F	0.193
cpbgf_4002360-RA	1	1680	0.5952380952380953	7.99e-05	85.08928571428571	F	0.257
cpbgf_4002430-RA	1	2514	0.3977724741447892	6.22e-05	69.63007159904535	F	0.225
cpbgf_4002520-RA	1	825	1.2121212121212122	9.7e-05	27.93939393939394	F	0.279
cpbgf_4002670-RA	1	10386	0.09628345850182939	9.7e-05	65.44868091661853	F	0.279
cpbgf_4002730-RA	1	2964	0.3373819163292847	8.3e-05	82.97908232118758	F	0.257
cpbgf_400290-RA	1	2061	0.485201358563804	9.03e-06	74.0174672489083	F	0.193
cpbgf_4003010-RA	1	816	1.2254901960784315	9.7e-05	5.575980392156863	F	0.279
cpbgf_40030-RA	1	1341	0.7457121551081282	3.07e-05	9.806114839671887	F	0.193
cpbgf_4003110-RA	1	2211	0.4522840343735866	4.19e-05	87.4038896426956	F	0.196
cpbgf_4003220-RA	1	408	2.450980392156863	8.77e-05	21.936274509803923	F	0.265
cpbgf_4003265-RA	1	159	6.289308176100629	9.03e-06	33.64779874213836	F	0.193
cpbgf_4003270-RA	1	2421	0.4130524576621231	9.7e-05	33.18876497315159	T	0.279
cpbgf_4003290-RA	1	1548	0.6459948320413437	3.07e-05	73.93410852713178	F	0.193
cpbgf_4003310-RA	1	1932	0.5175983436853002	9.03e-06	96.24741200828157	F	0.193
cpbgf_4003350-RA	1	1110	0.9009009009009009	5.32e-05	43.1981981981982	T	0.205
cpbgf_4003400-RA	1	2301	0.434593654932638	3.07e-05	98.9787049109083	F	0.193
cpbgf_4003430-RA	1	6387	0.1565680288085173	9.03e-06	32.91842805699076	F	0.193
cpbgf_4003470-RA	1	1326	0.7541478129713424	3.07e-05	79.75113122171946	F	0.193
cpbgf_4003560-RA	1	1596	0.6265664160401002	3.07e-05	67.82581453634086	F	0.193
cpbgf_400360-RA	1	2682	0.3728560775540641	3.07e-05	59.82475764354959	F	0.193
cpbgf_4003610-RA	1	1749	0.5717552887364208	3.07e-05	52.91595197255574	F	0.193
cpbgf_4003750-RA	1	1941	0.5151983513652757	4.19e-05	98.17104585265326	F	0.196
cpbgf_4003820-RA	1	2637	0.37921880925293894	3.07e-05	7.8308684110731885	F	0.193
cpbgf_4003830-RA	1	5211	0.19190174630589138	4.19e-05	62.51199385914412	F	0.196
cpbgf_4003840-RA	1	6564	0.15234613040828765	3.07e-05	51.43967093235832	F	0.193
cpbgf_4003910-RA	1	924	1.0822510822510822	3.07e-05	51.89393939393939	F	0.193
cpbgf_4003970-RA	1	2586	0.3866976024748647	5.32e-05	18.54215003866976	F	0.205
cpbgf_4004050-RA	1	1806	0.5537098560354374	3.07e-05	77.21483942414174	F	0.193
cpbgf_4004080-RA	1	1383	0.7230657989877078	5.32e-05	27.94649313087491	F	0.205
cpbgf_4004090-RA	1	3192	0.3132832080200501	7.99e-05	91.40037593984962	F	0.257
cpbgf_40040-RA	1	1965	0.5089058524173028	4.19e-05	47.099236641221374	F	0.196
cpbgf_4004100-RA	1	987	1.0131712259371835	8.3e-05	44.022289766970616	F	0.257
cpbgf_400410-RA	1	1158	0.8635578583765112	8.3e-05	49.17962003454232	F	0.257
cpbgf_4004230-RA	1	2403	0.4161464835622139	3.07e-05	55.368289637952564	F	0.193
cpbgf_4004320-RA	1	2607	0.3835826620636747	9.7e-05	48.42731108553893	F	0.279
cpbgf_400440-RA	1	3444	0.29036004645760743	9.03e-06	21.675377468060393	F	0.193
cpbgf_4004410-RA	1	2802	0.35688793718772305	4.19e-05	94.41470378301213	F	0.196
cpbgf_4004460-RA	1	1566	0.6385696040868455	7.99e-05	42.94380587484036	F	0.257
cpbgf_4004490-RA	1	2817	0.35498757543485976	3.07e-05	40.45083422080227	F	0.193
cpbgf_400520-RA	1	1158	0.8635578583765112	5.32e-05	29.74956822107081	F	0.205
cpbgf_400570-RA	1	444	2.2522522522522523	9.03e-06	12.04954954954955	F	0.193
cpbgf_400670-RA	1	2817	0.35498757543485976	4.19e-05	85.53425630102947	F	0.196
cpbgf_400680-RA	1	2043	0.4894762604013706	3.07e-05	66.29955947136564	F	0.193
cpbgf_400690-RA	1	5805	0.1722652885443583	4.19e-05	59.30232558139535	F	0.196
cpbgf_400710-RA	1	675	1.4814814814814814	7.99e-05	75.33333333333333	F	0.257
cpbgf_40080-RA	1	2511	0.39824771007566706	4.19e-05	46.61489446435683	F	0.196
cpbgf_400860-RA	1	3741	0.2673082063619353	6.22e-05	17.65570703020583	F	0.225
cpbgf_400880-RA	1	2022	0.4945598417408506	3.07e-05	58.67952522255193	F	0.193
cpbgf_400930-RA	1	2100	0.47619047619047616	8.3e-05	3.404761904761905	F	0.257
cpbgf_400940-RA	1	882	1.1337868480725624	5.32e-05	75.79365079365078	F	0.205
cpbgf_5001010-RA	1	2316	0.4317789291882556	5.32e-05	59.04576856649395	T	0.205
cpbgf_5001030-RA	1	1236	0.8090614886731392	4.19e-05	79.81391585760518	F	0.196
cpbgf_5001084-RA	1	1332	0.7507507507507507	3.07e-05	64.82732732732732	F	0.193
cpbgf_5001170-RA	1	2250	0.4444444444444445	4.19e-05	47.75555555555556	F	0.196
cpbgf_500130-RA	1	5766	0.1734304543877905	4.19e-05	88.02462712452306	F	0.196
cpbgf_5001360-RA	1	6066	0.16485328058028356	8.77e-05	18.488295417078803	F	0.265
cpbgf_500140-RA	1	579	1.7271157167530224	8.3e-05	52.245250431778935	F	0.257
cpbgf_5001423-RA	1	2595	0.3853564547206166	9.03e-06	20.327552986512522	F	0.193
cpbgf_5001440-RA	1	4806	0.20807324178110695	5.32e-05	91.47940074906367	F	0.205
cpbgf_5001480-RA	1	3705	0.2699055330634278	5.32e-05	15.695006747638326	F	0.205
cpbgf_5001490-RA	1	7779	0.1285512276642242	6.22e-05	40.29438231135107	F	0.225
cpbgf_5001500-RA	1	834	1.199040767386091	4.19e-05	87.82973621103118	F	0.196
cpbgf_500150-RA	1	2727	0.3667033370003667	4.19e-05	3.722038870553722	F	0.196
cpbgf_5001630-RA	1	1647	0.6071645415907712	7.99e-05	51.70006071645415	F	0.257
cpbgf_5001800-RA	1	2133	0.46882325363338023	3.07e-05	62.564463197374586	F	0.193
cpbgf_5001890-RA	1	1611	0.6207324643078833	5.32e-05	53.97268777157045	F	0.205
cpbgf_5002020-RA	1	1242	0.8051529790660226	4.19e-05	66.86795491143317	F	0.196
cpbgf_5002060-RA	1	1854	0.5393743257820928	9.03e-06	91.55879180151025	F	0.193
cpbgf_5002080-RA	1	5412	0.18477457501847747	4.19e-05	69.18883961566888	F	0.196
cpbgf_5002130-RA	1	3228	0.3097893432465923	3.07e-05	79.35254027261462	F	0.193
cpbgf_5002190-RA	1	1419	0.7047216349541932	8.3e-05	62.33262861169838	F	0.257
cpbgf_5002210-RA	1	456	2.1929824561403506	9.03e-06	15.021929824561402	F	0.193
cpbgf_5002220-RA	1	381	2.6246719160104988	7.99e-05	82.54593175853019	F	0.257
cpbgf_500230-RA	1	1395	0.7168458781362007	3.07e-05	48.99641577060932	F	0.193
cpbgf_5002320-RA	1	843	1.1862396204033216	3.07e-05	68.86120996441281	F	0.193
cpbgf_5002343-RA	1	1575	0.6349206349206349	8.3e-05	80.22222222222221	F	0.257
cpbgf_5002380-RA	1	1086	0.9208103130755064	8.3e-05	65.14732965009208	F	0.257
cpbgf_5002430-RA	1	489	2.044989775051125	3.07e-05	94.78527607361963	F	0.193
cpbgf_5002440-RA	1	2124	0.4708097928436911	3.07e-05	79.30790960451978	F	0.193
cpbgf_5002460-RA	1	2574	0.3885003885003885	5.32e-05	47.416472416472416	F	0.205
cpbgf_5002550-RA	1	690	1.4492753623188406	7.99e-05	58.768115942028984	F	0.257
cpbgf_5002570-RA	1	1107	0.9033423667570009	5.32e-05	55.510388437217706	F	0.205
cpbgf_5002590-RA	1	1089	0.9182736455463728	3.07e-05	57.71349862258953	F	0.193
cpbgf_5002690-RA	1	1941	0.5151983513652757	5.32e-05	39.85059247810407	F	0.205
cpbgf_500270-RA	1	3468	0.28835063437139563	9.03e-06	81.04094579008074	F	0.193
cpbgf_5002820-RA	1	633	1.5797788309636651	4.19e-05	16.034755134281202	F	0.196
cpbgf_5002840-RA	1	7938	0.12597631645250695	3.07e-05	21.082136558327033	F	0.193
cpbgf_5002900-RA	1	1287	0.777000777000777	3.07e-05	52.56410256410257	F	0.193
cpbgf_5003073-RA	1	2547	0.39261876717707106	3.07e-05	82.62661955241461	F	0.193
cpbgf_500310-RA	1	1836	0.5446623093681918	5.32e-05	15.16884531590414	F	0.205
cpbgf_5003130-RA	1	14343	0.06972042111134351	5.32e-05	95.9108973018197	F	0.205
cpbgf_5003140-RA	1	6210	0.1610305958132045	7.99e-05	16.900161030595815	F	0.257
cpbgf_5003160-RA	1	1131	0.8841732979664013	3.07e-05	53.801945181255526	F	0.193
cpbgf_5003230-RA	1	666	1.5015015015015014	7.99e-05	40.61561561561561	F	0.257
cpbgf_5003350-RA	1	597	1.6750418760469012	4.19e-05	21.52428810720268	F	0.196
cpbgf_5003420-RA	1	11610	0.08613264427217915	5.32e-05	25.83548664944014	F	0.205
cpbgf_500350-RA	1	1905	0.5249343832020997	3.07e-05	65.32808398950132	F	0.193
cpbgf_5003720-RA	1	396	2.5252525252525255	4.19e-05	90.78282828282829	F	0.196
cpbgf_5003800-RA	1	1641	0.6093845216331506	3.07e-05	72.3034734917733	F	0.193
cpbgf_5003810-RA	1	1044	0.9578544061302682	7.99e-05	44.49233716475096	F	0.257
cpbgf_5003830-RA	1	540	1.8518518518518519	6.22e-05	26.38888888888889	F	0.225
cpbgf_5003860-RA	1	3042	0.3287310979618672	9.7e-05	46.13740959894806	F	0.279
cpbgf_500390-RA	1	3414	0.29291154071470415	5.32e-05	96.96836555360281	F	0.205
cpbgf_5003980-RA	1	1737	0.5757052389176742	3.07e-05	47.98503166378814	F	0.193
cpbgf_500400-RA	1	3015	0.33167495854063017	8.3e-05	3.3665008291873963	F	0.257
cpbgf_5004040-RA	1	2499	0.4001600640256103	3.07e-05	93.3373349339736	F	0.193
cpbgf_5004090-RA	1	3825	0.26143790849673204	5.32e-05	26.339869281045754	F	0.205
cpbgf_5004150-RA	1	3582	0.27917364600781686	7.99e-05	94.9609156895589	F	0.257
cpbgf_500420-RA	1	4299	0.23261223540358222	7.99e-05	72.14468481042104	F	0.257
cpbgf_5004210-RA	1	873	1.1454753722794961	7.99e-05	27.77777777777778	F	0.257
cpbgf_5004250-RA	1	2598	0.3849114703618168	4.19e-05	95.70823710546574	F	0.196
cpbgf_5004400-RA	1	1851	0.5402485143165856	4.19e-05	19.25985953538628	F	0.196
cpbgf_500530-RA	1	765	1.3071895424836601	6.22e-05	2.287581699346405	F	0.225
cpbgf_500560-RA	1	2550	0.39215686274509803	4.19e-05	9.274509803921568	F	0.196
cpbgf_500640-RA	1	1158	0.8635578583765112	3.45e-05	88.29879101899827	F	0.193
cpbgf_500660-RA	1	603	1.658374792703151	8.3e-05	62.76948590381426	F	0.257
cpbgf_500690-RA	1	2199	0.4547521600727603	3.45e-05	42.269213278763075	F	0.193
cpbgf_500700-RA	1	1509	0.6626905235255136	9.7e-05	86.6467859509609	F	0.279
cpbgf_50070-RA	1	3447	0.2901073397156948	9.03e-06	28.445024659123874	F	0.193
cpbgf_500780-RA	1	3723	0.2686005909213	8.3e-05	26.33628793983347	F	0.257
cpbgf_6001010-RA	1	2148	0.4655493482309125	6.22e-05	58.07728119180633	F	0.225
cpbgf_6001030-RA	1	1698	0.5889281507656066	3.45e-05	19.58186101295642	F	0.193
cpbgf_6001050-RA	1	453	2.207505518763797	3.07e-05	73.62030905077262	F	0.193
cpbgf_6001083-RA	1	258	3.875968992248062	9.03e-06	20.73643410852713	F	0.193
cpbgf_6001090-RA	1	1110	0.9009009009009009	3.07e-05	78.78378378378378	F	0.193
cpbgf_6001110-RA	1	1377	0.7262164124909223	3.07e-05	53.92156862745098	F	0.193
cpbgf_6001160-RA	1	2127	0.4701457451810061	8.3e-05	30.441937000470148	F	0.257
cpbgf_6001270-RA	1	1761	0.5678591709256104	8.3e-05	54.59965928449745	F	0.257
cpbgf_6001300-RA	1	1065	0.9389671361502347	7.99e-05	35.164319248826295	F	0.257
cpbgf_6001330-RA	1	993	1.0070493454179255	3.07e-05	47.68378650553877	F	0.193
cpbgf_6001340-RA	1	3618	0.27639579878385845	6.22e-05	47.084024322830295	F	0.225
cpbgf_6001480-RA	1	1644	0.6082725060827251	9.7e-05	1.6119221411192215	F	0.279
cpbgf_6001510-RA	1	2085	0.47961630695443647	9.03e-06	97.67386091127098	F	0.193
cpbgf_6001560-RA	1	810	1.2345679012345678	4.19e-05	71.79012345679013	F	0.196
cpbgf_6001660-RA	1	3381	0.2957704821058858	8.77e-05	52.721088435374156	F	0.265
cpbgf_6001720-RA	1	846	1.1820330969267139	9.03e-06	78.07328605200946	F	0.193
cpbgf_6001760-RA	1	2832	0.3531073446327684	3.45e-05	87.69420903954803	F	0.193
cpbgf_6001780-RA	1	1746	0.5727376861397481	4.19e-05	18.699885452462773	F	0.196
cpbgf_600190-RA	1	1830	0.546448087431694	7.99e-05	21.065573770491802	F	0.257
cpbgf_6002000-RA	1	5031	0.19876764062810573	9.03e-06	41.969787318624526	F	0.193
cpbgf_6002060-RA	1	7995	0.12507817385866166	6.22e-05	56.80425265791119	F	0.225
cpbgf_6002070-RA	1	3291	0.3038590094196293	9.7e-05	43.04162868429049	F	0.279
cpbgf_6002080-RA	1	4767	0.20977554017201594	5.32e-05	80.92091462135514	F	0.205
cpbgf_6002110-RA	1	2895	0.3454231433506045	4.19e-05	78.1174438687392	F	0.196
cpbgf_6002130-RA	1	1173	0.8525149190110827	9.7e-05	24.765558397271953	F	0.279
cpbgf_6002240-RA	1	4431	0.22568269013766645	9.7e-05	96.67118032046942	F	0.279
cpbgf_6002300-RA	1	6021	0.16608536787908987	3.07e-05	99.12805181863477	F	0.193
cpbgf_6002330-RA	1	909	1.1001100110011	4.19e-05	50.110011001100105	F	0.196
cpbgf_6002370-RA	1	2109	0.474158368895211	8.3e-05	55.26315789473685	F	0.257
cpbgf_6002390-RA	1	2508	0.39872408293460926	8.3e-05	58.59250398724083	F	0.257
cpbgf_6002470-RA	1	1968	0.508130081300813	3.07e-05	61.05182926829268	F	0.193
cpbgf_6002500-RA	1	4455	0.2244668911335578	3.07e-05	42.053872053872055	F	0.193
cpbgf_6002560-RA	1	3405	0.2936857562408223	3.07e-05	83.50954478707783	F	0.193
cpbgf_6002600-RA	1	2079	0.48100048100048104	5.32e-05	99.15824915824916	F	0.205
cpbgf_6002660-RA	1	3303	0.3027550711474417	6.22e-05	87.81410838631547	F	0.225
cpbgf_6002720-RA	1	1266	0.7898894154818326	4.19e-05	21.05055292259084	F	0.196
cpbgf_600273-RA	1	3990	0.2506265664160401	4.19e-05	10.864661654135338	F	0.196
cpbgf_6002806-RA	1	906	1.1037527593818985	5.32e-05	6.236203090507726	F	0.205
cpbgf_6002920-RA	1	1266	0.7898894154818326	5.32e-05	50.67140600315956	F	0.205
cpbgf_6003010-RA	1	2241	0.44622936189201245	5.32e-05	99.26372155287818	F	0.205
cpbgf_6003190-RA	1	1179	0.8481764206955047	9.03e-06	15.648854961832063	F	0.193
cpbgf_6003390-RA	1	6477	0.1543924656476764	3.45e-05	31.920642272657098	F	0.193
cpbgf_6003420-RA	1	2379	0.4203446826397646	3.07e-05	38.14627994955864	F	0.193
cpbgf_6003520-RA	1	4200	0.23809523809523808	9.7e-05	41.91666666666667	F	0.279
cpbgf_6003540-RA	1	912	1.0964912280701753	5.32e-05	64.74780701754386	F	0.205
cpbgf_6003570-RA	1	2733	0.3658982802780827	4.19e-05	11.617270398829126	F	0.196
cpbgf_6003620-RA	1	1191	0.8396305625524769	7.99e-05	30.184718723761545	F	0.257
cpbgf_6003630-RA	1	2013	0.49677098857426727	4.19e-05	39.915548931942375	F	0.196
cpbgf_6003790-RA	1	1020	0.9803921568627451	8.3e-05	36.127450980392155	T	0.257
cpbgf_600400-RA	1	984	1.016260162601626	3.45e-05	72.51016260162602	F	0.193
cpbgf_6004050-RA	1	2403	0.4161464835622139	5.32e-05	61.818560133166876	F	0.205
cpbgf_6004300-RA	1	2175	0.45977011494252873	3.07e-05	7.011494252873564	F	0.193
cpbgf_6004330-RA	1	954	1.0482180293501049	7.99e-05	90.19916142557652	F	0.257
cpbgf_6004340-RA	1	4443	0.22507314877335133	3.07e-05	36.360567184334904	F	0.193
cpbgf_6004350-RA	1	1299	0.7698229407236336	9.7e-05	97.88298691301	F	0.279
cpbgf_6004380-RA	1	1491	0.670690811535882	4.19e-05	25.11737089201878	F	0.196
cpbgf_600440-RA	1	1110	0.9009009009009009	3.07e-05	2.9279279279279278	F	0.193
cpbgf_6004420-RA	1	2973	0.3363605785401951	9.7e-05	49.8318197107299	F	0.279
cpbgf_6004560-RA	1	5694	0.17562346329469616	3.07e-05	32.218124341412015	F	0.193
cpbgf_6004610-RA	1	1053	0.9496676163342831	9.7e-05	94.06457739791072	F	0.279
cpbgf_6004650-RA	1	2907	0.3439972480220158	8.3e-05	5.555555555555555	F	0.257
cpbgf_6004690-RA	1	2076	0.4816955684007707	8.3e-05	35.57321772639692	F	0.257
cpbgf_6004700-RA	1	4197	0.23826542768644268	7.99e-05	67.58398856325947	T	0.257
cpbgf_6004750-RA	1	3096	0.32299741602067183	4.19e-05	2.890826873385013	F	0.196
cpbgf_6004780-RA	1	1221	0.819000819000819	7.99e-05	83.90663390663391	F	0.257
cpbgf_6004820-RA	1	1299	0.7698229407236336	3.07e-05	36.83602771362587	F	0.193
cpbgf_6004840-RA	1	3975	0.25157232704402516	5.32e-05	85.64779874213838	F	0.205
cpbgf_6004970-RA	1	1857	0.5385029617662898	7.99e-05	93.83414108777598	F	0.257
cpbgf_6004990-RA	1	1152	0.8680555555555555	4.19e-05	62.19618055555556	F	0.196
cpbgf_6005140-RA	1	1410	0.7092198581560284	7.99e-05	44.43262411347518	F	0.257
cpbgf_600520-RA	1	3315	0.301659125188537	6.22e-05	98.89894419306185	F	0.225
cpbgf_6005280-RA	1	3345	0.29895366218236175	4.19e-05	41.06128550074739	T	0.196
cpbgf_6005293-RA	1	2517	0.3972983710766786	6.22e-05	30.850218514104093	F	0.225
cpbgf_6005310-RA	1	3909	0.25581990278843697	4.19e-05	28.99718598106933	F	0.196
cpbgf_6005350-RA	1	2325	0.43010752688172044	3.07e-05	34.55913978494623	F	0.193
cpbgf_6005430-RA	1	1347	0.7423904974016332	4.19e-05	15.775798069784708	F	0.196
cpbgf_6005450-RA	1	1932	0.5175983436853002	9.7e-05	71.55797101449275	F	0.279
cpbgf_600610-RA	1	1371	0.7293946024799417	5.32e-05	37.38147337709701	F	0.205
cpbgf_600880-RA	1	5676	0.1761804087385483	9.03e-06	54.6247357293869	F	0.193
cpbgf_60090-RA	1	2340	0.42735042735042733	9.7e-05	45.96153846153846	T	0.279
cpbgf_600930-RA	1	1158	0.8635578583765112	8.3e-05	58.506044905008636	F	0.257
cpbgf_600940-RA	1	1647	0.6071645415907712	4.19e-05	44.59623557984214	F	0.196
cpbgf_600960-RA	1	1230	0.8130081300813008	9.03e-06	3.6178861788617884	F	0.193
cpbgf_7001160-RA	1	4191	0.23860653781913624	8.77e-05	10.868527797661656	F	0.265
cpbgf_7001200-RA	1	3042	0.3287310979618672	4.19e-05	67.14332675871137	F	0.196
cpbgf_7001230-RA	1	1374	0.727802037845706	4.19e-05	22.889374090247454	F	0.196
cpbgf_7001250-RA	1	1329	0.7524454477050414	7.99e-05	27.95334838224229	F	0.257
cpbgf_7001350-RA	1	1209	0.8271298593879239	3.07e-05	83.33333333333334	F	0.193
cpbgf_7001440-RA	1	1392	0.7183908045977011	7.99e-05	70.65373563218391	F	0.257
cpbgf_7001520-RA	1	876	1.141552511415525	9.7e-05	86.92922374429224	F	0.279
cpbgf_7001690-RA	1	267	3.745318352059925	8.77e-05	3.932584269662921	F	0.265
cpbgf_7001750-RA	1	1218	0.8210180623973727	3.07e-05	84.4417077175698	F	0.193
cpbgf_7001850-RA	1	3954	0.25290844714213456	4.19e-05	33.19423368740516	F	0.196
cpbgf_7001980-RA	1	1473	0.678886625933469	7.99e-05	49.25322471147318	F	0.257
cpbgf_700200-RA	1	1059	0.9442870632672333	7.99e-05	59.15958451369217	F	0.257
cpbgf_7002010-RA	1	2043	0.4894762604013706	3.07e-05	0.8076358296622614	F	0.193
cpbgf_7002060-RA	1	594	1.6835016835016834	5.32e-05	76.17845117845118	F	0.205
cpbgf_7002180-RA	1	2361	0.4235493434985176	9.03e-06	12.642947903430748	F	0.193
cpbgf_7002310-RA	1	1656	0.6038647342995169	5.32e-05	93.5084541062802	F	0.205
cpbgf_7002340-RA	1	6672	0.14988009592326137	9.03e-06	4.309052757793765	F	0.193
cpbgf_7002370-RA	1	858	1.1655011655011656	5.32e-05	93.64801864801865	F	0.205
cpbgf_7002430-RA	1	1383	0.7230657989877078	4.19e-05	74.80115690527838	F	0.196
cpbgf_7002530-RA	1	7164	0.13958682300390843	8.77e-05	5.492741485203797	F	0.265
cpbgf_7002570-RA	1	3567	0.28034763106251753	5.32e-05	31.10456966638632	F	0.205
cpbgf_7002610-RA	1	1743	0.5737234652897303	7.99e-05	42.65633964429145	F	0.257
cpbgf_7002680-RA	1	1362	0.7342143906020557	3.07e-05	8.039647577092511	F	0.193
cpbgf_7002770-RA	1	4554	0.21958717610891526	4.19e-05	94.87263943785683	F	0.196
cpbgf_7002790-RA	1	1185	0.8438818565400844	7.99e-05	89.66244725738397	F	0.257
cpbgf_7002920-RA	1	2376	0.42087542087542085	3.07e-05	70.64393939393939	F	0.193
cpbgf_7003040-RA	1	5232	0.191131498470948	9.7e-05	94.02714067278288	F	0.279
cpbgf_7003060-RA	1	3606	0.27731558513588467	9.03e-06	92.52634498058791	F	0.193
cpbgf_7003080-RA	1	1998	0.5005005005005005	4.19e-05	55.38038038038038	F	0.196
cpbgf_70030-RA	1	7425	0.13468013468013468	5.32e-05	26.175084175084173	F	0.205
cpbgf_7003120-RA	1	1731	0.5777007510109763	7.99e-05	13.835932986712882	F	0.257
cpbgf_7003230-RA	1	714	1.4005602240896358	3.45e-05	38.16526610644257	F	0.193
cpbgf_7003270-RA	1	3384	0.29550827423167847	5.32e-05	4.122340425531915	F	0.205
cpbgf_7003390-RA	1	2385	0.4192872117400419	9.03e-06	22.536687631027252	F	0.193
cpbgf_700340-RA	1	2199	0.4547521600727603	7.99e-05	62.59663483401546	F	0.257
cpbgf_7003410-RA	1	1779	0.5621135469364812	7.99e-05	13.462619449128724	F	0.257
cpbgf_7003450-RA	1	1908	0.5241090146750524	3.07e-05	89.28197064989519	F	0.193
cpbgf_7003470-RA	1	3993	0.25043826696719257	9.7e-05	48.52241422489356	F	0.279
cpbgf_7003480-RA	1	1875	0.5333333333333333	6.22e-05	52.77333333333334	F	0.225
cpbgf_7003680-RA	1	2376	0.42087542087542085	3.45e-05	95.77020202020202	F	0.193
cpbgf_700370-RA	1	1836	0.5446623093681918	3.07e-05	85.37581699346404	F	0.193
cpbgf_7003750-RA	1	2385	0.4192872117400419	7.99e-05	83.66876310272536	F	0.257
cpbgf_7003800-RA	1	8706	0.11486331265793706	8.3e-05	58.81575924649667	F	0.257
cpbgf_7003820-RA	1	4266	0.23441162681669012	3.07e-05	63.3497421472105	F	0.193
cpbgf_7003830-RA	1	1812	0.5518763796909493	9.03e-06	42.19094922737307	F	0.193
cpbgf_7003860-RA	1	3780	0.2645502645502646	9.7e-05	13.240740740740742	F	0.279
cpbgf_7003880-RA	1	1884	0.5307855626326964	3.07e-05	79.59129511677283	F	0.193
cpbgf_7003885-RA	1	1374	0.727802037845706	7.99e-05	66.26637554585153	F	0.257
cpbgf_7004050-RA	1	240	4.166666666666667	4.19e-05	82.29166666666666	F	0.196
cpbgf_7004105-RA	1	2181	0.4585052728106373	3.07e-05	2.3154516276937187	F	0.193
cpbgf_700410-RA	1	1218	0.8210180623973727	9.03e-06	79.26929392446634	F	0.193
cpbgf_7004190-RA	1	3390	0.2949852507374631	9.7e-05	80.07374631268436	F	0.279
cpbgf_7004240-RA	1	822	1.2165450121654502	3.07e-05	97.26277372262774	F	0.193
cpbgf_7004260-RA	1	1821	0.5491488193300385	8.77e-05	15.458539264140583	F	0.265
cpbgf_7004270-RA	1	750	1.3333333333333333	3.07e-05	59.53333333333334	F	0.193
cpbgf_7004340-RA	1	9729	0.10278548668927948	9.7e-05	66.59985610031863	F	0.279
cpbgf_7004390-RA	1	924	1.0822510822510822	5.32e-05	37.93290043290043	F	0.205
cpbgf_7004420-RA	1	2481	0.40306328093510685	9.03e-06	73.29705763804918	F	0.193
cpbgf_7004470-RA	1	1362	0.7342143906020557	3.07e-05	71.91629955947137	F	0.193
cpbgf_7004520-RA	1	4182	0.23912003825920614	5.32e-05	68.71114299378289	F	0.205
cpbgf_7004640-RA	1	906	1.1037527593818985	5.32e-05	57.450331125827816	F	0.205
cpbgf_7004680-RA	1	1167	0.8568980291345331	3.07e-05	35.347043701799485	F	0.193
cpbgf_7004790-RA	1	2055	0.48661800486618007	5.32e-05	74.08759124087592	F	0.205
cpbgf_7004890-RA	1	987	1.0131712259371835	9.03e-06	65.29888551165148	F	0.193
cpbgf_7004900-RA	1	2733	0.3658982802780827	9.7e-05	48.53640687888767	F	0.279
cpbgf_7004980-RA	1	6456	0.15489467162329615	8.3e-05	90.62112763320943	F	0.257
cpbgf_7005040-RA	1	3123	0.3202049311559398	4.19e-05	14.008965738072366	F	0.196
cpbgf_7005050-RA	1	4188	0.2387774594078319	5.32e-05	94.878223495702	F	0.205
cpbgf_7005060-RA	1	384	2.6041666666666665	3.07e-05	16.015625	F	0.193
cpbgf_7005110-RA	1	1371	0.7293946024799417	5.32e-05	50.729394602479935	F	0.205
cpbgf_7005140-RA	1	909	1.1001100110011	3.45e-05	94.33443344334434	F	0.193
cpbgf_7005150-RA	1	1890	0.5291005291005292	5.32e-05	56.798941798941804	F	0.205
cpbgf_7005310-RA	1	594	1.6835016835016834	3.07e-05	73.14814814814815	F	0.193
cpbgf_7005370-RA	1	1176	0.8503401360544217	4.19e-05	38.22278911564626	F	0.196
cpbgf_7005430-RA	1	1746	0.5727376861397481	4.19e-05	77.57731958762886	F	0.196
cpbgf_700550-RA	1	1209	0.8271298593879239	9.03e-06	40.65343258891646	F	0.193
cpbgf_700560-RA	1	1995	0.5012531328320802	3.07e-05	14.260651629072681	F	0.193
cpbgf_7005780-RA	1	1218	0.8210180623973727	6.22e-05	15.9688013136289	F	0.225
cpbgf_700600-RA	1	1845	0.5420054200542005	3.07e-05	76.12466124661246	F	0.193
cpbgf_70080-RA	1	939	1.0649627263045793	4.19e-05	47.55058572949947	F	0.196
cpbgf_700860-RA	1	8331	0.12003360941063497	9.03e-06	80.1524426839515	F	0.193
cpbgf_70090-RA	1	2739	0.36509675063891933	3.07e-05	93.33698430083972	F	0.193
